seqnames	start	end	width	strand	annot.seqnames	annot.start	annot.end	annot.width	annot.strand	annot.id	annot.tx_id	annot.gene_id	annot.symbol	annot.type
chr2	135975001	136000000	25000	*	chr2	135992843	135993842	1000	+	promoter:22486	ENST00000609663.5	101928243	DARS-AS1	hg38_genes_promoters
chr2	135975001	136000000	25000	*	chr2	135992846	135993845	1000	+	promoter:22487	ENST00000609237.5	101928243	DARS-AS1	hg38_genes_promoters
chr2	135975001	136000000	25000	*	chr2	135992846	135993845	1000	+	promoter:22488	ENST00000594219.6	101928243	DARS-AS1	hg38_genes_promoters
chr2	135975001	136000000	25000	*	chr2	135992848	135993847	1000	+	promoter:22489	ENST00000599018.5	101928243	DARS-AS1	hg38_genes_promoters
chr2	135975001	136000000	25000	*	chr2	135992853	135993852	1000	+	promoter:22490	ENST00000595061.1	101928243	DARS-AS1	hg38_genes_promoters
chr2	135975001	136000000	25000	*	chr2	135992885	135993884	1000	+	promoter:22491	ENST00000608471.5	101928243	DARS-AS1	hg38_genes_promoters
chr2	135975001	136000000	25000	*	chr2	135992899	135993898	1000	+	promoter:22492	ENST00000615163.1	101928243	DARS-AS1	hg38_genes_promoters
chr2	135975001	136000000	25000	*	chr2	135998648	135999647	1000	+	promoter:22493	ENST00000597450.1	101928243	DARS-AS1	hg38_genes_promoters
chr2	135975001	136000000	25000	*	chr2	135999413	136000412	1000	+	promoter:22494	ENST00000625389.2	101928243	DARS-AS1	hg38_genes_promoters
chr2	135975001	136000000	25000	*	chr2	135999413	136000412	1000	+	promoter:22495	ENST00000627657.2	101928243	DARS-AS1	hg38_genes_promoters
chr2	135975001	136000000	25000	*	chr2	135999413	136000412	1000	+	promoter:22496	ENST00000598565.5	101928243	DARS-AS1	hg38_genes_promoters
chr2	135975001	136000000	25000	*	chr2	135999413	136000412	1000	+	promoter:22497	ENST00000399447.7	101928243	DARS-AS1	hg38_genes_promoters
chr2	135975001	136000000	25000	*	chr2	135999413	136000412	1000	+	promoter:22498	ENST00000593462.5	101928243	DARS-AS1	hg38_genes_promoters
chr2	135975001	136000000	25000	*	chr2	135999413	136000412	1000	+	promoter:22499	ENST00000594735.5	101928243	DARS-AS1	hg38_genes_promoters
chr2	135975001	136000000	25000	*	chr2	135999413	136000412	1000	+	promoter:22500	ENST00000593405.5	101928243	DARS-AS1	hg38_genes_promoters
chr2	135975001	136000000	25000	*	chr2	135999413	136000412	1000	+	promoter:22501	ENST00000601196.5	101928243	DARS-AS1	hg38_genes_promoters
chr2	135975001	136000000	25000	*	chr2	135999413	136000412	1000	+	promoter:22502	ENST00000595624.5	101928243	DARS-AS1	hg38_genes_promoters
chr2	135975001	136000000	25000	*	chr2	135999413	136000412	1000	+	promoter:22503	ENST00000601586.5	101928243	DARS-AS1	hg38_genes_promoters
chr2	135975001	136000000	25000	*	chr2	135999421	136000420	1000	+	promoter:22504	ENST00000629483.2	101928243	DARS-AS1	hg38_genes_promoters
chr2	135975001	136000000	25000	*	chr2	135999429	136000428	1000	+	promoter:22505	ENST00000613688.1	101928243	DARS-AS1	hg38_genes_promoters
chr2	135975001	136000000	25000	*	chr2	135985685	135986684	1000	-	promoter:30249	ENST00000264161.8	1615	DARS	hg38_genes_promoters
chr2	135975001	136000000	25000	*	chr2	135985885	135986884	1000	-	promoter:30254	ENST00000441323.5	1615	DARS	hg38_genes_promoters
chr2	135975001	136000000	25000	*	chr2	135986101	135987100	1000	-	promoter:30255	ENST00000456565.5	1615	DARS	hg38_genes_promoters
chr2	135975001	136000000	25000	*	chr2	135985898	135986897	1000	-	promoter:30256	ENST00000449218.5	1615	DARS	hg38_genes_promoters
chr2	135975001	136000000	25000	*	chr2	135985564	135986563	1000	-	promoter:30257	ENST00000435076.1	1615	DARS	hg38_genes_promoters
chr2	135975001	136000000	25000	*	chr2	135980552	135981551	1000	-	promoter:30258	ENST00000463008.1	1615	DARS	hg38_genes_promoters
chr2	135975001	136000000	25000	*	chr2	135983448	135984447	1000	-	promoter:30259	ENST00000474184.1	1615	DARS	hg38_genes_promoters
chr2	135975001	136000000	25000	*	chr2	135980176	135984175	4000	+	1to5kb:22481	ENST00000419808.5	101928243	DARS-AS1	hg38_genes_1to5kb
chr2	135975001	136000000	25000	*	chr2	135980219	135984218	4000	+	1to5kb:22482	ENST00000438432.5	101928243	DARS-AS1	hg38_genes_1to5kb
chr2	135975001	136000000	25000	*	chr2	135980334	135984333	4000	+	1to5kb:22483	ENST00000444406.1	101928243	DARS-AS1	hg38_genes_1to5kb
chr2	135975001	136000000	25000	*	chr2	135980474	135984473	4000	+	1to5kb:22484	ENST00000446492.1	101928243	DARS-AS1	hg38_genes_1to5kb
chr2	135975001	136000000	25000	*	chr2	135988832	135992831	4000	+	1to5kb:22485	ENST00000607985.5	101928243	DARS-AS1	hg38_genes_1to5kb
chr2	135975001	136000000	25000	*	chr2	135988843	135992842	4000	+	1to5kb:22486	ENST00000609663.5	101928243	DARS-AS1	hg38_genes_1to5kb
chr2	135975001	136000000	25000	*	chr2	135988846	135992845	4000	+	1to5kb:22487	ENST00000609237.5	101928243	DARS-AS1	hg38_genes_1to5kb
chr2	135975001	136000000	25000	*	chr2	135988846	135992845	4000	+	1to5kb:22488	ENST00000594219.6	101928243	DARS-AS1	hg38_genes_1to5kb
chr2	135975001	136000000	25000	*	chr2	135988848	135992847	4000	+	1to5kb:22489	ENST00000599018.5	101928243	DARS-AS1	hg38_genes_1to5kb
chr2	135975001	136000000	25000	*	chr2	135988853	135992852	4000	+	1to5kb:22490	ENST00000595061.1	101928243	DARS-AS1	hg38_genes_1to5kb
chr2	135975001	136000000	25000	*	chr2	135988885	135992884	4000	+	1to5kb:22491	ENST00000608471.5	101928243	DARS-AS1	hg38_genes_1to5kb
chr2	135975001	136000000	25000	*	chr2	135988899	135992898	4000	+	1to5kb:22492	ENST00000615163.1	101928243	DARS-AS1	hg38_genes_1to5kb
chr2	135975001	136000000	25000	*	chr2	135994648	135998647	4000	+	1to5kb:22493	ENST00000597450.1	101928243	DARS-AS1	hg38_genes_1to5kb
chr2	135975001	136000000	25000	*	chr2	135995413	135999412	4000	+	1to5kb:22494	ENST00000625389.2	101928243	DARS-AS1	hg38_genes_1to5kb
chr2	135975001	136000000	25000	*	chr2	135995413	135999412	4000	+	1to5kb:22495	ENST00000627657.2	101928243	DARS-AS1	hg38_genes_1to5kb
chr2	135975001	136000000	25000	*	chr2	135995413	135999412	4000	+	1to5kb:22496	ENST00000598565.5	101928243	DARS-AS1	hg38_genes_1to5kb
chr2	135975001	136000000	25000	*	chr2	135995413	135999412	4000	+	1to5kb:22497	ENST00000399447.7	101928243	DARS-AS1	hg38_genes_1to5kb
chr2	135975001	136000000	25000	*	chr2	135995413	135999412	4000	+	1to5kb:22498	ENST00000593462.5	101928243	DARS-AS1	hg38_genes_1to5kb
chr2	135975001	136000000	25000	*	chr2	135995413	135999412	4000	+	1to5kb:22499	ENST00000594735.5	101928243	DARS-AS1	hg38_genes_1to5kb
chr2	135975001	136000000	25000	*	chr2	135995413	135999412	4000	+	1to5kb:22500	ENST00000593405.5	101928243	DARS-AS1	hg38_genes_1to5kb
chr2	135975001	136000000	25000	*	chr2	135995413	135999412	4000	+	1to5kb:22501	ENST00000601196.5	101928243	DARS-AS1	hg38_genes_1to5kb
chr2	135975001	136000000	25000	*	chr2	135995413	135999412	4000	+	1to5kb:22502	ENST00000595624.5	101928243	DARS-AS1	hg38_genes_1to5kb
chr2	135975001	136000000	25000	*	chr2	135995413	135999412	4000	+	1to5kb:22503	ENST00000601586.5	101928243	DARS-AS1	hg38_genes_1to5kb
chr2	135975001	136000000	25000	*	chr2	135995421	135999420	4000	+	1to5kb:22504	ENST00000629483.2	101928243	DARS-AS1	hg38_genes_1to5kb
chr2	135975001	136000000	25000	*	chr2	135995429	135999428	4000	+	1to5kb:22505	ENST00000613688.1	101928243	DARS-AS1	hg38_genes_1to5kb
chr2	135975001	136000000	25000	*	chr2	135986685	135990684	4000	-	1to5kb:30249	ENST00000264161.8	1615	DARS	hg38_genes_1to5kb
chr2	135975001	136000000	25000	*	chr2	135986885	135990884	4000	-	1to5kb:30254	ENST00000441323.5	1615	DARS	hg38_genes_1to5kb
chr2	135975001	136000000	25000	*	chr2	135987101	135991100	4000	-	1to5kb:30255	ENST00000456565.5	1615	DARS	hg38_genes_1to5kb
chr2	135975001	136000000	25000	*	chr2	135986898	135990897	4000	-	1to5kb:30256	ENST00000449218.5	1615	DARS	hg38_genes_1to5kb
chr2	135975001	136000000	25000	*	chr2	135986564	135990563	4000	-	1to5kb:30257	ENST00000435076.1	1615	DARS	hg38_genes_1to5kb
chr2	135975001	136000000	25000	*	chr2	135981552	135985551	4000	-	1to5kb:30258	ENST00000463008.1	1615	DARS	hg38_genes_1to5kb
chr2	135975001	136000000	25000	*	chr2	135984448	135988447	4000	-	1to5kb:30259	ENST00000474184.1	1615	DARS	hg38_genes_1to5kb
chr2	135975001	136000000	25000	*	chr2	135985469	135985684	216	-	5UTR:20151	ENST00000264161.8	1615	DARS	hg38_genes_5UTRs
chr2	135975001	136000000	25000	*	chr2	135985813	135985884	72	-	5UTR:20152	ENST00000441323.5	1615	DARS	hg38_genes_5UTRs
chr2	135975001	136000000	25000	*	chr2	135983422	135983454	33	-	5UTR:20153	ENST00000441323.5	1615	DARS	hg38_genes_5UTRs
chr2	135975001	136000000	25000	*	chr2	135985930	135986100	171	-	5UTR:20154	ENST00000456565.5	1615	DARS	hg38_genes_5UTRs
chr2	135975001	136000000	25000	*	chr2	135983422	135983454	33	-	5UTR:20155	ENST00000456565.5	1615	DARS	hg38_genes_5UTRs
chr2	135975001	136000000	25000	*	chr2	135985794	135985897	104	-	5UTR:20156	ENST00000449218.5	1615	DARS	hg38_genes_5UTRs
chr2	135975001	136000000	25000	*	chr2	135983422	135983454	33	-	5UTR:20157	ENST00000449218.5	1615	DARS	hg38_genes_5UTRs
chr2	135975001	136000000	25000	*	chr2	135985176	135985516	341	+	exon:142020	ENST00000419808.5	101928243	DARS-AS1	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135998687	135998838	152	+	exon:142021	ENST00000419808.5	101928243	DARS-AS1	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135985219	135985516	298	+	exon:142024	ENST00000438432.5	101928243	DARS-AS1	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135998687	135998838	152	+	exon:142025	ENST00000438432.5	101928243	DARS-AS1	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135985334	135985516	183	+	exon:142028	ENST00000444406.1	101928243	DARS-AS1	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135985878	135986136	259	+	exon:142029	ENST00000444406.1	101928243	DARS-AS1	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135985474	135985516	43	+	exon:142030	ENST00000446492.1	101928243	DARS-AS1	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135998687	135999131	445	+	exon:142031	ENST00000446492.1	101928243	DARS-AS1	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135993832	135993877	46	+	exon:142032	ENST00000607985.5	101928243	DARS-AS1	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135996192	135996408	217	+	exon:142033	ENST00000607985.5	101928243	DARS-AS1	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135997123	135997242	120	+	exon:142034	ENST00000607985.5	101928243	DARS-AS1	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135998687	135998838	152	+	exon:142035	ENST00000607985.5	101928243	DARS-AS1	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135993843	135993877	35	+	exon:142037	ENST00000609663.5	101928243	DARS-AS1	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135998687	135998838	152	+	exon:142038	ENST00000609663.5	101928243	DARS-AS1	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135993846	135993985	140	+	exon:142040	ENST00000609237.5	101928243	DARS-AS1	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135996192	135996408	217	+	exon:142041	ENST00000609237.5	101928243	DARS-AS1	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135998687	135998838	152	+	exon:142042	ENST00000609237.5	101928243	DARS-AS1	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135993846	135993985	140	+	exon:142045	ENST00000594219.6	101928243	DARS-AS1	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135996192	135996408	217	+	exon:142046	ENST00000594219.6	101928243	DARS-AS1	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135998687	135998838	152	+	exon:142047	ENST00000594219.6	101928243	DARS-AS1	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135993848	135993877	30	+	exon:142051	ENST00000599018.5	101928243	DARS-AS1	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135996192	135996408	217	+	exon:142052	ENST00000599018.5	101928243	DARS-AS1	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135998687	135998838	152	+	exon:142053	ENST00000599018.5	101928243	DARS-AS1	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135993853	135993985	133	+	exon:142056	ENST00000595061.1	101928243	DARS-AS1	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135998687	135999273	587	+	exon:142057	ENST00000595061.1	101928243	DARS-AS1	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135993885	135993985	101	+	exon:142058	ENST00000608471.5	101928243	DARS-AS1	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135998687	135998838	152	+	exon:142059	ENST00000608471.5	101928243	DARS-AS1	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135993899	135993985	87	+	exon:142062	ENST00000615163.1	101928243	DARS-AS1	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135998687	135998838	152	+	exon:142063	ENST00000615163.1	101928243	DARS-AS1	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135999648	136000479	832	+	exon:142065	ENST00000597450.1	101928243	DARS-AS1	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135985403	135985684	282	-	exon:190094	ENST00000264161.8	1615	DARS	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135983397	135983454	58	-	exon:190095	ENST00000264161.8	1615	DARS	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135979274	135979366	93	-	exon:190096	ENST00000264161.8	1615	DARS	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135985813	135985884	72	-	exon:190127	ENST00000441323.5	1615	DARS	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135983397	135983454	58	-	exon:190128	ENST00000441323.5	1615	DARS	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135979274	135979366	93	-	exon:190129	ENST00000441323.5	1615	DARS	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135985930	135986100	171	-	exon:190135	ENST00000456565.5	1615	DARS	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135983397	135983454	58	-	exon:190136	ENST00000456565.5	1615	DARS	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135979274	135979366	93	-	exon:190137	ENST00000456565.5	1615	DARS	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135985794	135985897	104	-	exon:190143	ENST00000449218.5	1615	DARS	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135983397	135983454	58	-	exon:190144	ENST00000449218.5	1615	DARS	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135979274	135979366	93	-	exon:190145	ENST00000449218.5	1615	DARS	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135985403	135985563	161	-	exon:190149	ENST00000435076.1	1615	DARS	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135983397	135983454	58	-	exon:190150	ENST00000435076.1	1615	DARS	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135979274	135979366	93	-	exon:190151	ENST00000435076.1	1615	DARS	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135980431	135980551	121	-	exon:190154	ENST00000463008.1	1615	DARS	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135979274	135979366	93	-	exon:190155	ENST00000463008.1	1615	DARS	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135983397	135983447	51	-	exon:190158	ENST00000474184.1	1615	DARS	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135978987	135979366	380	-	exon:190159	ENST00000474184.1	1615	DARS	hg38_genes_exons
chr2	135975001	136000000	25000	*	chr2	135985517	135998686	13170	+	intron:119540	ENST00000419808.5	101928243	DARS-AS1	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135998839	136008866	10028	+	intron:119541	ENST00000419808.5	101928243	DARS-AS1	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135985517	135998686	13170	+	intron:119543	ENST00000438432.5	101928243	DARS-AS1	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135998839	136000438	1600	+	intron:119544	ENST00000438432.5	101928243	DARS-AS1	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135985517	135985877	361	+	intron:119546	ENST00000444406.1	101928243	DARS-AS1	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135985517	135998686	13170	+	intron:119547	ENST00000446492.1	101928243	DARS-AS1	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135993878	135996191	2314	+	intron:119548	ENST00000607985.5	101928243	DARS-AS1	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135996409	135997122	714	+	intron:119549	ENST00000607985.5	101928243	DARS-AS1	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135997243	135998686	1444	+	intron:119550	ENST00000607985.5	101928243	DARS-AS1	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135998839	136000256	1418	+	intron:119551	ENST00000607985.5	101928243	DARS-AS1	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135993878	135998686	4809	+	intron:119552	ENST00000609663.5	101928243	DARS-AS1	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135998839	136000256	1418	+	intron:119553	ENST00000609663.5	101928243	DARS-AS1	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135993986	135996191	2206	+	intron:119554	ENST00000609237.5	101928243	DARS-AS1	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135996409	135998686	2278	+	intron:119555	ENST00000609237.5	101928243	DARS-AS1	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135998839	136000256	1418	+	intron:119556	ENST00000609237.5	101928243	DARS-AS1	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135993986	135996191	2206	+	intron:119558	ENST00000594219.6	101928243	DARS-AS1	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135996409	135998686	2278	+	intron:119559	ENST00000594219.6	101928243	DARS-AS1	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135998839	136000256	1418	+	intron:119560	ENST00000594219.6	101928243	DARS-AS1	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135993878	135996191	2314	+	intron:119563	ENST00000599018.5	101928243	DARS-AS1	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135996409	135998686	2278	+	intron:119564	ENST00000599018.5	101928243	DARS-AS1	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135998839	136000256	1418	+	intron:119565	ENST00000599018.5	101928243	DARS-AS1	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135993986	135998686	4701	+	intron:119567	ENST00000595061.1	101928243	DARS-AS1	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135993986	135998686	4701	+	intron:119568	ENST00000608471.5	101928243	DARS-AS1	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135998839	136000256	1418	+	intron:119569	ENST00000608471.5	101928243	DARS-AS1	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135993986	135998686	4701	+	intron:119571	ENST00000615163.1	101928243	DARS-AS1	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135998839	136000438	1600	+	intron:119572	ENST00000615163.1	101928243	DARS-AS1	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135961499	135979273	17775	-	intron:159858	ENST00000264161.8	1615	DARS	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135979367	135983396	4030	-	intron:159859	ENST00000264161.8	1615	DARS	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135983455	135985402	1948	-	intron:159860	ENST00000264161.8	1615	DARS	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135961499	135979273	17775	-	intron:159878	ENST00000441323.5	1615	DARS	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135979367	135983396	4030	-	intron:159879	ENST00000441323.5	1615	DARS	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135983455	135985812	2358	-	intron:159880	ENST00000441323.5	1615	DARS	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135961499	135979273	17775	-	intron:159885	ENST00000456565.5	1615	DARS	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135979367	135983396	4030	-	intron:159886	ENST00000456565.5	1615	DARS	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135983455	135985929	2475	-	intron:159887	ENST00000456565.5	1615	DARS	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135961499	135979273	17775	-	intron:159890	ENST00000449218.5	1615	DARS	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135979367	135983396	4030	-	intron:159891	ENST00000449218.5	1615	DARS	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135983455	135985793	2339	-	intron:159892	ENST00000449218.5	1615	DARS	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135961499	135979273	17775	-	intron:159894	ENST00000435076.1	1615	DARS	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135979367	135983396	4030	-	intron:159895	ENST00000435076.1	1615	DARS	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135983455	135985402	1948	-	intron:159896	ENST00000435076.1	1615	DARS	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135961499	135979273	17775	-	intron:159898	ENST00000463008.1	1615	DARS	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135979367	135980430	1064	-	intron:159899	ENST00000463008.1	1615	DARS	hg38_genes_introns
chr2	135975001	136000000	25000	*	chr2	135979367	135983396	4030	-	intron:159900	ENST00000474184.1	1615	DARS	hg38_genes_introns
chr4	113550001	113575000	25000	*	chr4	113552031	113552096	66	-	exon:336276	ENST00000394524.7	817	CAMK2D	hg38_genes_exons
chr4	113550001	113575000	25000	*	chr4	113552031	113552096	66	-	exon:336294	ENST00000296402.9	817	CAMK2D	hg38_genes_exons
chr4	113550001	113575000	25000	*	chr4	113552031	113552096	66	-	exon:336320	ENST00000511664.5	817	CAMK2D	hg38_genes_exons
chr4	113550001	113575000	25000	*	chr4	113552031	113552096	66	-	exon:336341	ENST00000342666.9	817	CAMK2D	hg38_genes_exons
chr4	113550001	113575000	25000	*	chr4	113552031	113552096	66	-	exon:336360	ENST00000514328.5	817	CAMK2D	hg38_genes_exons
chr4	113550001	113575000	25000	*	chr4	113552031	113552096	66	-	exon:336378	ENST00000515496.5	817	CAMK2D	hg38_genes_exons
chr4	113550001	113575000	25000	*	chr4	113552031	113552096	66	-	exon:336397	ENST00000394522.7	817	CAMK2D	hg38_genes_exons
chr4	113550001	113575000	25000	*	chr4	113552031	113552096	66	-	exon:336415	ENST00000505990.5	817	CAMK2D	hg38_genes_exons
chr4	113550001	113575000	25000	*	chr4	113552031	113552096	66	-	exon:336434	ENST00000379773.6	817	CAMK2D	hg38_genes_exons
chr4	113550001	113575000	25000	*	chr4	113552031	113552096	66	-	exon:336451	ENST00000508738.5	817	CAMK2D	hg38_genes_exons
chr4	113550001	113575000	25000	*	chr4	113548730	113552030	3301	-	intron:283618	ENST00000394524.7	817	CAMK2D	hg38_genes_introns
chr4	113550001	113575000	25000	*	chr4	113552097	113609151	57055	-	intron:283619	ENST00000394524.7	817	CAMK2D	hg38_genes_introns
chr4	113550001	113575000	25000	*	chr4	113548730	113552030	3301	-	intron:283635	ENST00000296402.9	817	CAMK2D	hg38_genes_introns
chr4	113550001	113575000	25000	*	chr4	113552097	113609151	57055	-	intron:283636	ENST00000296402.9	817	CAMK2D	hg38_genes_introns
chr4	113550001	113575000	25000	*	chr4	113547717	113552030	4314	-	intron:283662	ENST00000511664.5	817	CAMK2D	hg38_genes_introns
chr4	113550001	113575000	25000	*	chr4	113552097	113609151	57055	-	intron:283663	ENST00000511664.5	817	CAMK2D	hg38_genes_introns
chr4	113550001	113575000	25000	*	chr4	113548730	113552030	3301	-	intron:283680	ENST00000342666.9	817	CAMK2D	hg38_genes_introns
chr4	113550001	113575000	25000	*	chr4	113552097	113609151	57055	-	intron:283681	ENST00000342666.9	817	CAMK2D	hg38_genes_introns
chr4	113550001	113575000	25000	*	chr4	113548730	113552030	3301	-	intron:283697	ENST00000514328.5	817	CAMK2D	hg38_genes_introns
chr4	113550001	113575000	25000	*	chr4	113552097	113609151	57055	-	intron:283698	ENST00000514328.5	817	CAMK2D	hg38_genes_introns
chr4	113550001	113575000	25000	*	chr4	113548730	113552030	3301	-	intron:283715	ENST00000515496.5	817	CAMK2D	hg38_genes_introns
chr4	113550001	113575000	25000	*	chr4	113552097	113609151	57055	-	intron:283716	ENST00000515496.5	817	CAMK2D	hg38_genes_introns
chr4	113550001	113575000	25000	*	chr4	113548730	113552030	3301	-	intron:283732	ENST00000394522.7	817	CAMK2D	hg38_genes_introns
chr4	113550001	113575000	25000	*	chr4	113552097	113609151	57055	-	intron:283733	ENST00000394522.7	817	CAMK2D	hg38_genes_introns
chr4	113550001	113575000	25000	*	chr4	113547717	113552030	4314	-	intron:283750	ENST00000505990.5	817	CAMK2D	hg38_genes_introns
chr4	113550001	113575000	25000	*	chr4	113552097	113609151	57055	-	intron:283751	ENST00000505990.5	817	CAMK2D	hg38_genes_introns
chr4	113550001	113575000	25000	*	chr4	113548730	113552030	3301	-	intron:283766	ENST00000379773.6	817	CAMK2D	hg38_genes_introns
chr4	113550001	113575000	25000	*	chr4	113552097	113609151	57055	-	intron:283767	ENST00000379773.6	817	CAMK2D	hg38_genes_introns
chr4	113550001	113575000	25000	*	chr4	113548730	113552030	3301	-	intron:283783	ENST00000508738.5	817	CAMK2D	hg38_genes_introns
chr4	113550001	113575000	25000	*	chr4	113552097	113609151	57055	-	intron:283784	ENST00000508738.5	817	CAMK2D	hg38_genes_introns
chr6	43650001	43675000	25000	*	chr6	43650375	43650540	166	+	exon:412479	ENST00000372163.4	221421	RSPH9	hg38_genes_exons
chr6	43650001	43675000	25000	*	chr6	43655562	43655691	130	+	exon:412480	ENST00000372163.4	221421	RSPH9	hg38_genes_exons
chr6	43650001	43675000	25000	*	chr6	43656577	43656723	147	+	exon:412481	ENST00000372163.4	221421	RSPH9	hg38_genes_exons
chr6	43650001	43675000	25000	*	chr6	43670789	43672599	1811	+	exon:412482	ENST00000372163.4	221421	RSPH9	hg38_genes_exons
chr6	43650001	43675000	25000	*	chr6	43650375	43650540	166	+	exon:412484	ENST00000372165.8	221421	RSPH9	hg38_genes_exons
chr6	43650001	43675000	25000	*	chr6	43655607	43655691	85	+	exon:412485	ENST00000372165.8	221421	RSPH9	hg38_genes_exons
chr6	43650001	43675000	25000	*	chr6	43656577	43656723	147	+	exon:412486	ENST00000372165.8	221421	RSPH9	hg38_genes_exons
