seqnames	start	end	width	strand	annot.seqnames	annot.start	annot.end	annot.width	annot.strand	annot.id	annot.tx_id	annot.gene_id	annot.symbol	annot.type
chr9	22200001	22225000	25000	*	chr9	22213278	22213349	72	-	exon:589744	ENST00000435092.1	NA	NA	hg38_genes_exons
chr9	22200001	22225000	25000	*	chr9	22203990	22204059	70	-	exon:589745	ENST00000435092.1	NA	NA	hg38_genes_exons
chr9	22200001	22225000	25000	*	chr9	22204060	22213277	9218	-	intron:495048	ENST00000435092.1	NA	NA	hg38_genes_introns
chr9	22200001	22225000	25000	*	chr9	22213350	22213676	327	-	intron:495049	ENST00000435092.1	NA	NA	hg38_genes_introns
chr9	22200001	22225000	25000	*	chr9	22213770	22214464	695	-	intron:495050	ENST00000435092.1	NA	NA	hg38_genes_introns
chr15	40110001	40120000	10000	*	chr15	40109875	40113874	4000	-	1to5kb:144569	ENST00000354670.8	90427	BMF	hg38_genes_1to5kb
chr15	40110001	40120000	10000	*	chr15	40107449	40111448	4000	-	1to5kb:144570	ENST00000397573.5	90427	BMF	hg38_genes_1to5kb
chr15	40110001	40120000	10000	*	chr15	40107646	40111645	4000	-	1to5kb:144571	ENST00000561360.5	90427	BMF	hg38_genes_1to5kb
chr15	40110001	40120000	10000	*	chr15	40107423	40111422	4000	-	1to5kb:144572	ENST00000561282.5	90427	BMF	hg38_genes_1to5kb
chr15	40110001	40120000	10000	*	chr15	40109893	40113892	4000	-	1to5kb:144573	ENST00000558774.5	90427	BMF	hg38_genes_1to5kb
chr15	40110001	40120000	10000	*	chr15	40107087	40111086	4000	-	1to5kb:144574	ENST00000431415.3	90427	BMF	hg38_genes_1to5kb
chr15	40110001	40120000	10000	*	chr15	40109880	40113879	4000	-	1to5kb:144575	ENST00000559701.5	90427	BMF	hg38_genes_1to5kb
chr15	40110001	40120000	10000	*	chr15	40109880	40113879	4000	-	1to5kb:144576	ENST00000557870.1	90427	BMF	hg38_genes_1to5kb
chr15	40110001	40120000	10000	*	chr15	40109705	40113704	4000	-	1to5kb:144577	ENST00000560430.1	90427	BMF	hg38_genes_1to5kb
chr15	40110001	40120000	10000	*	chr15	40109879	40113878	4000	-	1to5kb:144578	ENST00000558057.1	90427	BMF	hg38_genes_1to5kb
chr18	63100001	63125000	25000	*	chr18	63123346	63128759	5414	-	exon:1073011	ENST00000398117.1	596	BCL2	hg38_genes_exons
chr18	63100001	63125000	25000	*	chr18	63123346	63128624	5279	-	3UTR:125764	ENST00000398117.1	596	BCL2	hg38_genes_3UTRs
chr4	113750001	113775000	25000	*	chr4	113761446	113762445	1000	-	promoter:52667	ENST00000394524.7	817	CAMK2D	hg38_genes_promoters
chr4	113750001	113775000	25000	*	chr4	113761928	113762927	1000	-	promoter:52668	ENST00000296402.9	817	CAMK2D	hg38_genes_promoters
chr4	113750001	113775000	25000	*	chr4	113761219	113762218	1000	-	promoter:52670	ENST00000511664.5	817	CAMK2D	hg38_genes_promoters
chr4	113750001	113775000	25000	*	chr4	113761069	113762068	1000	-	promoter:52671	ENST00000342666.9	817	CAMK2D	hg38_genes_promoters
chr4	113750001	113775000	25000	*	chr4	113761069	113762068	1000	-	promoter:52672	ENST00000514328.5	817	CAMK2D	hg38_genes_promoters
chr4	113750001	113775000	25000	*	chr4	113761069	113762068	1000	-	promoter:52673	ENST00000515496.5	817	CAMK2D	hg38_genes_promoters
chr4	113750001	113775000	25000	*	chr4	113761564	113762563	1000	-	promoter:52674	ENST00000394522.7	817	CAMK2D	hg38_genes_promoters
chr4	113750001	113775000	25000	*	chr4	113761184	113762183	1000	-	promoter:52675	ENST00000505990.5	817	CAMK2D	hg38_genes_promoters
chr4	113750001	113775000	25000	*	chr4	113761131	113762130	1000	-	promoter:52676	ENST00000379773.6	817	CAMK2D	hg38_genes_promoters
chr4	113750001	113775000	25000	*	chr4	113761069	113762068	1000	-	promoter:52677	ENST00000508738.5	817	CAMK2D	hg38_genes_promoters
chr4	113750001	113775000	25000	*	chr4	113761417	113762416	1000	-	promoter:52679	ENST00000509907.1	817	CAMK2D	hg38_genes_promoters
chr4	113750001	113775000	25000	*	chr4	113761452	113762451	1000	-	promoter:52680	ENST00000505132.1	817	CAMK2D	hg38_genes_promoters
chr4	113750001	113775000	25000	*	chr4	113762446	113766445	4000	-	1to5kb:52667	ENST00000394524.7	817	CAMK2D	hg38_genes_1to5kb
chr4	113750001	113775000	25000	*	chr4	113762928	113766927	4000	-	1to5kb:52668	ENST00000296402.9	817	CAMK2D	hg38_genes_1to5kb
chr4	113750001	113775000	25000	*	chr4	113762219	113766218	4000	-	1to5kb:52670	ENST00000511664.5	817	CAMK2D	hg38_genes_1to5kb
chr4	113750001	113775000	25000	*	chr4	113762069	113766068	4000	-	1to5kb:52671	ENST00000342666.9	817	CAMK2D	hg38_genes_1to5kb
chr4	113750001	113775000	25000	*	chr4	113762069	113766068	4000	-	1to5kb:52672	ENST00000514328.5	817	CAMK2D	hg38_genes_1to5kb
chr4	113750001	113775000	25000	*	chr4	113762069	113766068	4000	-	1to5kb:52673	ENST00000515496.5	817	CAMK2D	hg38_genes_1to5kb
chr4	113750001	113775000	25000	*	chr4	113762564	113766563	4000	-	1to5kb:52674	ENST00000394522.7	817	CAMK2D	hg38_genes_1to5kb
chr4	113750001	113775000	25000	*	chr4	113762184	113766183	4000	-	1to5kb:52675	ENST00000505990.5	817	CAMK2D	hg38_genes_1to5kb
chr4	113750001	113775000	25000	*	chr4	113762131	113766130	4000	-	1to5kb:52676	ENST00000379773.6	817	CAMK2D	hg38_genes_1to5kb
chr4	113750001	113775000	25000	*	chr4	113762069	113766068	4000	-	1to5kb:52677	ENST00000508738.5	817	CAMK2D	hg38_genes_1to5kb
chr4	113750001	113775000	25000	*	chr4	113762417	113766416	4000	-	1to5kb:52679	ENST00000509907.1	817	CAMK2D	hg38_genes_1to5kb
chr4	113750001	113775000	25000	*	chr4	113762452	113766451	4000	-	1to5kb:52680	ENST00000505132.1	817	CAMK2D	hg38_genes_1to5kb
chr4	113750001	113775000	25000	*	chr4	113761069	113761445	377	-	5UTR:37595	ENST00000394524.7	817	CAMK2D	hg38_genes_5UTRs
chr4	113750001	113775000	25000	*	chr4	113761069	113761927	859	-	5UTR:37596	ENST00000296402.9	817	CAMK2D	hg38_genes_5UTRs
chr4	113750001	113775000	25000	*	chr4	113761069	113761218	150	-	5UTR:37597	ENST00000511664.5	817	CAMK2D	hg38_genes_5UTRs
chr4	113750001	113775000	25000	*	chr4	113761069	113761563	495	-	5UTR:37598	ENST00000394522.7	817	CAMK2D	hg38_genes_5UTRs
chr4	113750001	113775000	25000	*	chr4	113761069	113761183	115	-	5UTR:37599	ENST00000505990.5	817	CAMK2D	hg38_genes_5UTRs
chr4	113750001	113775000	25000	*	chr4	113761069	113761130	62	-	5UTR:37600	ENST00000379773.6	817	CAMK2D	hg38_genes_5UTRs
chr4	113750001	113775000	25000	*	chr4	113761004	113761445	442	-	exon:336272	ENST00000394524.7	817	CAMK2D	hg38_genes_exons
chr4	113750001	113775000	25000	*	chr4	113759320	113759414	95	-	exon:336273	ENST00000394524.7	817	CAMK2D	hg38_genes_exons
chr4	113750001	113775000	25000	*	chr4	113761004	113761927	924	-	exon:336290	ENST00000296402.9	817	CAMK2D	hg38_genes_exons
chr4	113750001	113775000	25000	*	chr4	113759320	113759414	95	-	exon:336291	ENST00000296402.9	817	CAMK2D	hg38_genes_exons
chr4	113750001	113775000	25000	*	chr4	113761004	113761218	215	-	exon:336316	ENST00000511664.5	817	CAMK2D	hg38_genes_exons
chr4	113750001	113775000	25000	*	chr4	113759320	113759414	95	-	exon:336317	ENST00000511664.5	817	CAMK2D	hg38_genes_exons
chr4	113750001	113775000	25000	*	chr4	113761004	113761068	65	-	exon:336337	ENST00000342666.9	817	CAMK2D	hg38_genes_exons
chr4	113750001	113775000	25000	*	chr4	113759320	113759414	95	-	exon:336338	ENST00000342666.9	817	CAMK2D	hg38_genes_exons
chr4	113750001	113775000	25000	*	chr4	113761004	113761068	65	-	exon:336356	ENST00000514328.5	817	CAMK2D	hg38_genes_exons
chr4	113750001	113775000	25000	*	chr4	113759320	113759414	95	-	exon:336357	ENST00000514328.5	817	CAMK2D	hg38_genes_exons
chr4	113750001	113775000	25000	*	chr4	113761004	113761068	65	-	exon:336374	ENST00000515496.5	817	CAMK2D	hg38_genes_exons
chr4	113750001	113775000	25000	*	chr4	113759320	113759414	95	-	exon:336375	ENST00000515496.5	817	CAMK2D	hg38_genes_exons
chr4	113750001	113775000	25000	*	chr4	113761004	113761563	560	-	exon:336393	ENST00000394522.7	817	CAMK2D	hg38_genes_exons
chr4	113750001	113775000	25000	*	chr4	113759320	113759414	95	-	exon:336394	ENST00000394522.7	817	CAMK2D	hg38_genes_exons
chr4	113750001	113775000	25000	*	chr4	113761004	113761183	180	-	exon:336411	ENST00000505990.5	817	CAMK2D	hg38_genes_exons
chr4	113750001	113775000	25000	*	chr4	113759320	113759414	95	-	exon:336412	ENST00000505990.5	817	CAMK2D	hg38_genes_exons
chr4	113750001	113775000	25000	*	chr4	113761004	113761130	127	-	exon:336430	ENST00000379773.6	817	CAMK2D	hg38_genes_exons
chr4	113750001	113775000	25000	*	chr4	113759320	113759414	95	-	exon:336431	ENST00000379773.6	817	CAMK2D	hg38_genes_exons
chr4	113750001	113775000	25000	*	chr4	113761004	113761068	65	-	exon:336447	ENST00000508738.5	817	CAMK2D	hg38_genes_exons
chr4	113750001	113775000	25000	*	chr4	113759320	113759414	95	-	exon:336448	ENST00000508738.5	817	CAMK2D	hg38_genes_exons
chr4	113750001	113775000	25000	*	chr4	113761004	113761416	413	-	exon:336473	ENST00000509907.1	817	CAMK2D	hg38_genes_exons
chr4	113750001	113775000	25000	*	chr4	113759320	113759414	95	-	exon:336474	ENST00000509907.1	817	CAMK2D	hg38_genes_exons
chr4	113750001	113775000	25000	*	chr4	113754739	113755090	352	-	exon:336475	ENST00000509907.1	817	CAMK2D	hg38_genes_exons
chr4	113750001	113775000	25000	*	chr4	113761004	113761451	448	-	exon:336476	ENST00000505132.1	817	CAMK2D	hg38_genes_exons
chr4	113750001	113775000	25000	*	chr4	113759115	113759414	300	-	exon:336477	ENST00000505132.1	817	CAMK2D	hg38_genes_exons
chr4	113750001	113775000	25000	*	chr4	113661773	113759319	97547	-	intron:283621	ENST00000394524.7	817	CAMK2D	hg38_genes_introns
chr4	113750001	113775000	25000	*	chr4	113759415	113761003	1589	-	intron:283622	ENST00000394524.7	817	CAMK2D	hg38_genes_introns
chr4	113750001	113775000	25000	*	chr4	113661773	113759319	97547	-	intron:283638	ENST00000296402.9	817	CAMK2D	hg38_genes_introns
chr4	113750001	113775000	25000	*	chr4	113759415	113761003	1589	-	intron:283639	ENST00000296402.9	817	CAMK2D	hg38_genes_introns
chr4	113750001	113775000	25000	*	chr4	113661773	113759319	97547	-	intron:283665	ENST00000511664.5	817	CAMK2D	hg38_genes_introns
chr4	113750001	113775000	25000	*	chr4	113759415	113761003	1589	-	intron:283666	ENST00000511664.5	817	CAMK2D	hg38_genes_introns
chr4	113750001	113775000	25000	*	chr4	113661773	113759319	97547	-	intron:283683	ENST00000342666.9	817	CAMK2D	hg38_genes_introns
chr4	113750001	113775000	25000	*	chr4	113759415	113761003	1589	-	intron:283684	ENST00000342666.9	817	CAMK2D	hg38_genes_introns
chr4	113750001	113775000	25000	*	chr4	113661773	113759319	97547	-	intron:283700	ENST00000514328.5	817	CAMK2D	hg38_genes_introns
chr4	113750001	113775000	25000	*	chr4	113759415	113761003	1589	-	intron:283701	ENST00000514328.5	817	CAMK2D	hg38_genes_introns
chr4	113750001	113775000	25000	*	chr4	113661773	113759319	97547	-	intron:283718	ENST00000515496.5	817	CAMK2D	hg38_genes_introns
chr4	113750001	113775000	25000	*	chr4	113759415	113761003	1589	-	intron:283719	ENST00000515496.5	817	CAMK2D	hg38_genes_introns
chr4	113750001	113775000	25000	*	chr4	113661773	113759319	97547	-	intron:283735	ENST00000394522.7	817	CAMK2D	hg38_genes_introns
chr4	113750001	113775000	25000	*	chr4	113759415	113761003	1589	-	intron:283736	ENST00000394522.7	817	CAMK2D	hg38_genes_introns
chr4	113750001	113775000	25000	*	chr4	113661773	113759319	97547	-	intron:283753	ENST00000505990.5	817	CAMK2D	hg38_genes_introns
chr4	113750001	113775000	25000	*	chr4	113759415	113761003	1589	-	intron:283754	ENST00000505990.5	817	CAMK2D	hg38_genes_introns
chr4	113750001	113775000	25000	*	chr4	113661773	113759319	97547	-	intron:283769	ENST00000379773.6	817	CAMK2D	hg38_genes_introns
chr4	113750001	113775000	25000	*	chr4	113759415	113761003	1589	-	intron:283770	ENST00000379773.6	817	CAMK2D	hg38_genes_introns
chr4	113750001	113775000	25000	*	chr4	113661773	113759319	97547	-	intron:283786	ENST00000508738.5	817	CAMK2D	hg38_genes_introns
chr4	113750001	113775000	25000	*	chr4	113759415	113761003	1589	-	intron:283787	ENST00000508738.5	817	CAMK2D	hg38_genes_introns
chr4	113750001	113775000	25000	*	chr4	113755091	113759319	4229	-	intron:283795	ENST00000509907.1	817	CAMK2D	hg38_genes_introns
chr4	113750001	113775000	25000	*	chr4	113759415	113761003	1589	-	intron:283796	ENST00000509907.1	817	CAMK2D	hg38_genes_introns
chr4	113750001	113775000	25000	*	chr4	113759415	113761003	1589	-	intron:283797	ENST00000505132.1	817	CAMK2D	hg38_genes_introns
chr6	43750001	43775000	25000	*	chr6	43769184	43770183	1000	+	promoter:65770	ENST00000476772.5	7422	VEGFA	hg38_genes_promoters
chr6	43750001	43775000	25000	*	chr6	43769213	43770212	1000	+	promoter:65771	ENST00000372067.7	7422	VEGFA	hg38_genes_promoters
chr6	43750001	43775000	25000	*	chr6	43769707	43770706	1000	+	promoter:65772	ENST00000640482.1	7422	VEGFA	hg38_genes_promoters
chr6	43750001	43775000	25000	*	chr6	43769707	43770706	1000	+	promoter:65773	ENST00000324450.10	7422	VEGFA	hg38_genes_promoters
chr6	43750001	43775000	25000	*	chr6	43769707	43770706	1000	+	promoter:65774	ENST00000417285.6	7422	VEGFA	hg38_genes_promoters
chr6	43750001	43775000	25000	*	chr6	43769707	43770706	1000	+	promoter:65775	ENST00000611736.5	7422	VEGFA	hg38_genes_promoters
chr6	43750001	43775000	25000	*	chr6	43769707	43770706	1000	+	promoter:65776	ENST00000615393.5	7422	VEGFA	hg38_genes_promoters
chr6	43750001	43775000	25000	*	chr6	43769707	43770706	1000	+	promoter:65777	ENST00000621747.5	7422	VEGFA	hg38_genes_promoters
chr6	43750001	43775000	25000	*	chr6	43769707	43770706	1000	+	promoter:65778	ENST00000640499.1	7422	VEGFA	hg38_genes_promoters
chr6	43750001	43775000	25000	*	chr6	43769707	43770706	1000	+	promoter:65779	ENST00000640653.1	7422	VEGFA	hg38_genes_promoters
chr6	43750001	43775000	25000	*	chr6	43769707	43770706	1000	+	promoter:65780	ENST00000413642.7	7422	VEGFA	hg38_genes_promoters
chr6	43750001	43775000	25000	*	chr6	43769707	43770706	1000	+	promoter:65781	ENST00000372055.8	7422	VEGFA	hg38_genes_promoters
chr6	43750001	43775000	25000	*	chr6	43769707	43770706	1000	+	promoter:65782	ENST00000617771.5	7422	VEGFA	hg38_genes_promoters
chr6	43750001	43775000	25000	*	chr6	43769707	43770706	1000	+	promoter:65783	ENST00000482630.6	7422	VEGFA	hg38_genes_promoters
chr6	43750001	43775000	25000	*	chr6	43769707	43770706	1000	+	promoter:65784	ENST00000425836.6	7422	VEGFA	hg38_genes_promoters
chr6	43750001	43775000	25000	*	chr6	43769707	43770706	1000	+	promoter:65785	ENST00000372064.8	7422	VEGFA	hg38_genes_promoters
chr6	43750001	43775000	25000	*	chr6	43769782	43770781	1000	+	promoter:65786	ENST00000372077.8	7422	VEGFA	hg38_genes_promoters
chr6	43750001	43775000	25000	*	chr6	43769793	43770792	1000	+	promoter:65787	ENST00000519767.5	7422	VEGFA	hg38_genes_promoters
chr6	43750001	43775000	25000	*	chr6	43770083	43771082	1000	+	promoter:65788	ENST00000520948.5	7422	VEGFA	hg38_genes_promoters
chr6	43750001	43775000	25000	*	chr6	43770153	43771152	1000	+	promoter:65789	ENST00000518538.5	7422	VEGFA	hg38_genes_promoters
chr6	43750001	43775000	25000	*	chr6	43770209	43771208	1000	+	promoter:65790	ENST00000523873.5	7422	VEGFA	hg38_genes_promoters
chr6	43750001	43775000	25000	*	chr6	43770209	43771208	1000	+	promoter:65791	ENST00000523950.5	7422	VEGFA	hg38_genes_promoters
chr6	43750001	43775000	25000	*	chr6	43770247	43771246	1000	+	promoter:65792	ENST00000512683.1	7422	VEGFA	hg38_genes_promoters
chr6	43750001	43775000	25000	*	chr6	43770247	43771246	1000	+	promoter:65793	ENST00000457104.6	7422	VEGFA	hg38_genes_promoters
chr6	43750001	43775000	25000	*	chr6	43770247	43771246	1000	+	promoter:65794	ENST00000518689.5	7422	VEGFA	hg38_genes_promoters
chr6	43750001	43775000	25000	*	chr6	43770247	43771246	1000	+	promoter:65795	ENST00000523125.5	7422	VEGFA	hg38_genes_promoters
chr6	43750001	43775000	25000	*	chr6	43770247	43771246	1000	+	promoter:65796	ENST00000518824.5	7422	VEGFA	hg38_genes_promoters
chr6	43750001	43775000	25000	*	chr6	43770992	43771991	1000	+	promoter:65797	ENST00000230480.10	7422	VEGFA	hg38_genes_promoters
chr6	43750001	43775000	25000	*	chr6	43772172	43773171	1000	+	promoter:65798	ENST00000480614.1	7422	VEGFA	hg38_genes_promoters
chr6	43750001	43775000	25000	*	chr6	43773353	43774352	1000	+	promoter:65799	ENST00000520265.1	7422	VEGFA	hg38_genes_promoters
chr6	43750001	43775000	25000	*	chr6	43770617	43771616	1000	-	promoter:70067	ENST00000607600.1	NA	NA	hg38_genes_promoters
chr6	43750001	43775000	25000	*	chr6	43765184	43769183	4000	+	1to5kb:65770	ENST00000476772.5	7422	VEGFA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43765213	43769212	4000	+	1to5kb:65771	ENST00000372067.7	7422	VEGFA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43765707	43769706	4000	+	1to5kb:65772	ENST00000640482.1	7422	VEGFA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43765707	43769706	4000	+	1to5kb:65773	ENST00000324450.10	7422	VEGFA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43765707	43769706	4000	+	1to5kb:65774	ENST00000417285.6	7422	VEGFA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43765707	43769706	4000	+	1to5kb:65775	ENST00000611736.5	7422	VEGFA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43765707	43769706	4000	+	1to5kb:65776	ENST00000615393.5	7422	VEGFA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43765707	43769706	4000	+	1to5kb:65777	ENST00000621747.5	7422	VEGFA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43765707	43769706	4000	+	1to5kb:65778	ENST00000640499.1	7422	VEGFA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43765707	43769706	4000	+	1to5kb:65779	ENST00000640653.1	7422	VEGFA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43765707	43769706	4000	+	1to5kb:65780	ENST00000413642.7	7422	VEGFA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43765707	43769706	4000	+	1to5kb:65781	ENST00000372055.8	7422	VEGFA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43765707	43769706	4000	+	1to5kb:65782	ENST00000617771.5	7422	VEGFA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43765707	43769706	4000	+	1to5kb:65783	ENST00000482630.6	7422	VEGFA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43765707	43769706	4000	+	1to5kb:65784	ENST00000425836.6	7422	VEGFA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43765707	43769706	4000	+	1to5kb:65785	ENST00000372064.8	7422	VEGFA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43765782	43769781	4000	+	1to5kb:65786	ENST00000372077.8	7422	VEGFA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43765793	43769792	4000	+	1to5kb:65787	ENST00000519767.5	7422	VEGFA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43766083	43770082	4000	+	1to5kb:65788	ENST00000520948.5	7422	VEGFA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43766153	43770152	4000	+	1to5kb:65789	ENST00000518538.5	7422	VEGFA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43766209	43770208	4000	+	1to5kb:65790	ENST00000523873.5	7422	VEGFA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43766209	43770208	4000	+	1to5kb:65791	ENST00000523950.5	7422	VEGFA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43766247	43770246	4000	+	1to5kb:65792	ENST00000512683.1	7422	VEGFA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43766247	43770246	4000	+	1to5kb:65793	ENST00000457104.6	7422	VEGFA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43766247	43770246	4000	+	1to5kb:65794	ENST00000518689.5	7422	VEGFA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43766247	43770246	4000	+	1to5kb:65795	ENST00000523125.5	7422	VEGFA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43766247	43770246	4000	+	1to5kb:65796	ENST00000518824.5	7422	VEGFA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43766992	43770991	4000	+	1to5kb:65797	ENST00000230480.10	7422	VEGFA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43768172	43772171	4000	+	1to5kb:65798	ENST00000480614.1	7422	VEGFA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43769353	43773352	4000	+	1to5kb:65799	ENST00000520265.1	7422	VEGFA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43772720	43776719	4000	+	1to5kb:65800	ENST00000497139.5	7422	VEGFA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43773172	43777171	4000	+	1to5kb:65801	ENST00000493786.2	7422	VEGFA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43771617	43775616	4000	-	1to5kb:70067	ENST00000607600.1	NA	NA	hg38_genes_1to5kb
chr6	43750001	43775000	25000	*	chr6	43770213	43770706	494	+	5UTR:46462	ENST00000372067.7	7422	VEGFA	hg38_genes_5UTRs
chr6	43750001	43775000	25000	*	chr6	43770782	43771246	465	+	5UTR:46463	ENST00000372077.8	7422	VEGFA	hg38_genes_5UTRs
chr6	43750001	43775000	25000	*	chr6	43771083	43771246	164	+	5UTR:46464	ENST00000520948.5	7422	VEGFA	hg38_genes_5UTRs
chr6	43750001	43775000	25000	*	chr6	43771209	43771246	38	+	5UTR:46465	ENST00000523873.5	7422	VEGFA	hg38_genes_5UTRs
chr6	43750001	43775000	25000	*	chr6	43771209	43771246	38	+	5UTR:46466	ENST00000523950.5	7422	VEGFA	hg38_genes_5UTRs
chr6	43750001	43775000	25000	*	chr6	43771992	43772101	110	+	5UTR:46467	ENST00000230480.10	7422	VEGFA	hg38_genes_5UTRs
chr6	43750001	43775000	25000	*	chr6	43774341	43774358	18	+	5UTR:46468	ENST00000230480.10	7422	VEGFA	hg38_genes_5UTRs
chr6	43750001	43775000	25000	*	chr6	43770184	43771312	1129	+	exon:412489	ENST00000476772.5	7422	VEGFA	hg38_genes_exons
chr6	43750001	43775000	25000	*	chr6	43774341	43774392	52	+	exon:412490	ENST00000476772.5	7422	VEGFA	hg38_genes_exons
chr6	43750001	43775000	25000	*	chr6	43770213	43771312	1100	+	exon:412493	ENST00000372067.7	7422	VEGFA	hg38_genes_exons
chr6	43750001	43775000	25000	*	chr6	43774341	43774392	52	+	exon:412494	ENST00000372067.7	7422	VEGFA	hg38_genes_exons
chr6	43750001	43775000	25000	*	chr6	43770707	43771312	606	+	exon:412500	ENST00000640482.1	7422	VEGFA	hg38_genes_exons
chr6	43750001	43775000	25000	*	chr6	43774341	43774392	52	+	exon:412501	ENST00000640482.1	7422	VEGFA	hg38_genes_exons
chr6	43750001	43775000	25000	*	chr6	43770707	43771312	606	+	exon:412507	ENST00000324450.10	7422	VEGFA	hg38_genes_exons
chr6	43750001	43775000	25000	*	chr6	43774341	43774392	52	+	exon:412508	ENST00000324450.10	7422	VEGFA	hg38_genes_exons
chr6	43750001	43775000	25000	*	chr6	43770707	43771312	606	+	exon:412512	ENST00000417285.6	7422	VEGFA	hg38_genes_exons
chr6	43750001	43775000	25000	*	chr6	43774341	43774392	52	+	exon:412513	ENST00000417285.6	7422	VEGFA	hg38_genes_exons
chr6	43750001	43775000	25000	*	chr6	43770707	43771312	606	+	exon:412519	ENST00000611736.5	7422	VEGFA	hg38_genes_exons
chr6	43750001	43775000	25000	*	chr6	43774341	43774392	52	+	exon:412520	ENST00000611736.5	7422	VEGFA	hg38_genes_exons
chr6	43750001	43775000	25000	*	chr6	43770707	43771312	606	+	exon:412527	ENST00000615393.5	7422	VEGFA	hg38_genes_exons
chr6	43750001	43775000	25000	*	chr6	43774341	43774392	52	+	exon:412528	ENST00000615393.5	7422	VEGFA	hg38_genes_exons
chr6	43750001	43775000	25000	*	chr6	43770707	43771312	606	+	exon:412533	ENST00000621747.5	7422	VEGFA	hg38_genes_exons
chr6	43750001	43775000	25000	*	chr6	43774341	43774392	52	+	exon:412534	ENST00000621747.5	7422	VEGFA	hg38_genes_exons
chr6	43750001	43775000	25000	*	chr6	43770707	43771312	606	+	exon:412540	ENST00000640499.1	7422	VEGFA	hg38_genes_exons
chr6	43750001	43775000	25000	*	chr6	43774341	43774392	52	+	exon:412541	ENST00000640499.1	7422	VEGFA	hg38_genes_exons
chr6	43750001	43775000	25000	*	chr6	43770707	43771312	606	+	exon:412548	ENST00000640653.1	7422	VEGFA	hg38_genes_exons
chr6	43750001	43775000	25000	*	chr6	43774341	43774392	52	+	exon:412549	ENST00000640653.1	7422	VEGFA	hg38_genes_exons
chr6	43750001	43775000	25000	*	chr6	43770707	43771312	606	+	exon:412556	ENST00000413642.7	7422	VEGFA	hg38_genes_exons
chr6	43750001	43775000	25000	*	chr6	43774341	43774392	52	+	exon:412557	ENST00000413642.7	7422	VEGFA	hg38_genes_exons
chr6	43750001	43775000	25000	*	chr6	43770707	43771312	606	+	exon:412564	ENST00000372055.8	7422	VEGFA	hg38_genes_exons
chr6	43750001	43775000	25000	*	chr6	43774341	43774392	52	+	exon:412565	ENST00000372055.8	7422	VEGFA	hg38_genes_exons
chr6	43750001	43775000	25000	*	chr6	43770707	43771312	606	+	exon:412572	ENST00000617771.5	7422	VEGFA	hg38_genes_exons
chr6	43750001	43775000	25000	*	chr6	43774341	43774392	52	+	exon:412573	ENST00000617771.5	7422	VEGFA	hg38_genes_exons
chr6	43750001	43775000	25000	*	chr6	43770707	43771312	606	+	exon:412579	ENST00000482630.6	7422	VEGFA	hg38_genes_exons
chr6	43750001	43775000	25000	*	chr6	43774341	43774392	52	+	exon:412580	ENST00000482630.6	7422	VEGFA	hg38_genes_exons
chr6	43750001	43775000	25000	*	chr6	43770707	43771312	606	+	exon:412586	ENST00000425836.6	7422	VEGFA	hg38_genes_exons
chr6	43750001	43775000	25000	*	chr6	43774341	43774392	52	+	exon:412587	ENST00000425836.6	7422	VEGFA	hg38_genes_exons
